MQ_KURZNAME;DET_NAME_ALT;DET_NAME_NEU;DET_ID15;MQ_ID15;STRASSE;POSITION;POS_DETAIL;RICHTUNG;SPUR;annotation;LÄNGE (WGS84);BREITE (WGS84);INBETRIEBNAHME;ABBAUDATUM;DEINSTALLIERT;KOMMENTAR
TE274;TEU00274_Det0;TE274_Det_HF1;1.00101E+14;1.00201E+14;Stromstraße;zwischen Bugenhagenstraße und Turmstraße, in Höhe Haus Nr. 56;Perleberger Straße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.34321619;52.52770386;19.02.03;;;
TE274;TEU00274_Det1;TE274_Det_HF2;1.00101E+14;1.00201E+14;Stromstraße;zwischen Bugenhagenstraße und Turmstraße, in Höhe Haus Nr. 56;Perleberger Straße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34321619;52.52770386;19.02.03;;;
TE275;TEU00274_Det2;TE275_Det_HF1;1.00101E+14;1.00201E+14;Stromstraße;zwischen Turmstraße und Bugenhagenstraße, in Höhe Haus Nr. 56;Turmstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.34333187;52.52759784;19.02.03;;;
TE275;TEU00274_Det3;TE275_Det_HF2;1.00101E+14;1.00201E+14;Stromstraße;zwischen Turmstraße und Bugenhagenstraße, in Höhe Haus Nr. 56;Turmstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34333187;52.52759784;19.02.03;;;
TE278;TEU00278_Det0;TE278_Det_HF1;1.00101E+14;1.00201E+14;Spandauer Damm;zwischen Spreetalallee und Meiningenallee, in Höhe Haus Nr. 205-215, Ecke Spreetalallee;Charlottenburger Chaussee;West;HF_R;Hauptfahrbahn rechte Spur;13.26089417;52.52155457;18.02.03;;;
TE278;TEU00278_Det1;TE278_Det_HF2;1.00101E+14;1.00201E+14;Spandauer Damm;zwischen Spreetalallee und Meiningenallee, in Höhe Haus Nr. 205-215, Ecke Spreetalallee;Charlottenburger Chaussee;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.26089417;52.52155457;18.02.03;;;
TE279;TEU00278_Det2;TE279_Det_HF1;1.00101E+14;1.00201E+14;Spandauer Damm;zwischen Meiningenallee und Spreetalallee, in Höhe Haus Nr. 205-215, Ecke Spreetalallee;Königin-Elisabeth-Straße, stadteinwärts;Ost;HF_R;Hauptfahrbahn rechte Spur;13.26067151;52.52148393;18.02.03;;;
TE279;TEU00278_Det3;TE279_Det_HF2;1.00101E+14;1.00201E+14;Spandauer Damm;zwischen Meiningenallee und Spreetalallee, in Höhe Haus Nr. 205-215, Ecke Spreetalallee;Königin-Elisabeth-Straße, stadteinwärts;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.26067151;52.52148393;18.02.03;;;
TE299;TEU00299_Det0;TE299_Det_HF1;1.00101E+14;1.00201E+14;Adlergestell;zwischen S-Bahn-Brücke und Betriebsbhf. Schöneweide;Michael-Brückner-Straße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.52250854;52.44822423;13.02.04;;;
TE299;TEU00299_Det1;TE299_Det_HF2;1.00101E+14;1.00201E+14;Adlergestell;zwischen S-Bahn-Brücke und Betriebsbhf. Schöneweide;Michael-Brückner-Straße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.52250854;52.44822423;13.02.04;;;
TE300;TEU00300_Det0;TE300_Det_HF1;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Bundesallee und Fasanenstraße, LM 5 – 3. Mast hinter Bundesallee;Fasanenstraße;West;HF_R;Hauptfahrbahn rechte Spur;13.32933599;52.49527974;07.03.06;;;
TE300;TEU00300_Det1;TE300_Det_HF2;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Bundesallee und Fasanenstraße, LM 5 – 3. Mast hinter Bundesallee;Fasanenstraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.32933599;52.49527974;07.03.06;;;
TE301;TEU00301_Det0;TE301_Det_HF1;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Nikolsburger Straße und Bundesallee, LM 10 – 2. Mast hinter Nikolsburger Straße;Bundesallee;Ost;HF_R;Hauptfahrbahn rechte Spur;13.32806856;52.4948426;07.03.06;;;
TE301;TEU00301_Det1;TE301_Det_HF2;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Nikolsburger Straße und Bundesallee, LM 10 – 2. Mast hinter Nikolsburger Straße;Bundesallee;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.32806856;52.4948426;07.03.06;;;
TE302;TEU00302_Det0;TE302_Det_HF1;1.00101E+14;1.00201E+14;Hallesches Ufer;zwischen Schöneberger Straße und Köthener Straße, 2. LM hinter Schöneberger Straße;Köthener Straße;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.37653367;52.50226895;07.03.06;;X;Radspur
TE302;TEU00302_Det1;TE302_Det_HF2;1.00101E+14;1.00201E+14;Hallesches Ufer;zwischen Schöneberger Straße und Köthener Straße, 2. LM hinter Schöneberger Straße;Köthener Straße;Nordwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.37653367;52.50226895;07.03.06;;;
TE302;TEU00302_Det2;TE302_Det_HF3;1.00101E+14;1.00201E+14;Hallesches Ufer;zwischen Schöneberger Straße und Köthener Straße, 2. LM hinter Schöneberger Straße;Köthener Straße;Nordwest;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.37653367;52.50226895;07.03.06;;;
TE303;TEU00303_Det0;TE303_Det_HF1;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Potsdamer Straße und George-C.-Marshall-Brücke, LM 21 nach Potsdamer Straße;George-C.-Marshall-Brücke / TTS (B96);Ost;HF_R;Hauptfahrbahn rechte Spur;13.3696211;52.5055733;07.03.06;;X;Radspur
TE303;TEU00303_Det1;TE303_Det_HF2;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Potsdamer Straße und George-C.-Marshall-Brücke, LM 21 nach Potsdamer Straße;George-C.-Marshall-Brücke / TTS (B96);Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.3696211;52.5055733;07.03.06;;;
TE303;TEU00303_Det2;TE303_Det_HF3;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Potsdamer Straße und George-C.-Marshall-Brücke, LM 21 nach Potsdamer Straße;George-C.-Marshall-Brücke / TTS (B96);Ost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.3696211;52.5055733;07.03.06;;;
TE305;TEU00305_Det0;TE305_Det_HF1;1.00101E+14;1.00201E+14;Von-der-Heydt-Straße;zwischen Köbisstraße und Klingelhöferstraße, LM 9 hinter Köbisstraße;Klingelhöferstraße;West;HF_R;Hauptfahrbahn rechte Spur;13.3554024;52.50711384;09.03.06;;;
TE305;TEU00305_Det1;TE305_Det_HF2;1.00101E+14;1.00201E+14;Von-der-Heydt-Straße;zwischen Köbisstraße und Klingelhöferstraße, LM 9 hinter Köbisstraße;Klingelhöferstraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.3554024;52.50711384;09.03.06;;;
TE306;TEU00306_Det0;TE306_Det_HF1;1.00101E+14;1.00201E+14;Lennéstraße;zwischen Ebertstraße und Bellevuestraße, LM 4;Kemperplatz;West;HF_R;Hauptfahrbahn rechte Spur;13.3733365;52.51144335;07.03.06;;;
TE307;TEU00307_Det0;TE307_Det_HF1;1.00101E+14;1.00201E+14;Heerstraße;zwischen Pillnitzer Weg und Magistrastsweg, LM 409, ca. 100 m vor Magistratsweg;Magistratsweg / Semmelländerweg;Ost;HF_R;Hauptfahrbahn rechte Spur;13.15663948;52.52133979;07.03.06;;;
TE307;TEU00307_Det1;TE307_Det_HF2;1.00101E+14;1.00201E+14;Heerstraße;zwischen Pillnitzer Weg und Magistrastsweg, LM 409, ca. 100 m vor Magistratsweg;Magistratsweg / Semmelländerweg;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.15663948;52.52133979;07.03.06;;;
TE308;TEU00308_Det0;TE308_Det_HF1;1.00101E+14;1.00201E+14;Müllerstraße (Weddingplatz);(FR-Nordwest) zwischen Schulzendorfer Straße und Fennstraße, LM 9, 2. LM hinter Schulzendorfer Straße;Fennstraße;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.36999384;52.54032182;07.03.06;;;
TE308;TEU00308_Det1;TE308_Det_HF2;1.00101E+14;1.00201E+14;Müllerstraße (Weddingplatz);(FR-Nordwest) zwischen Schulzendorfer Straße und Fennstraße, LM 9, 2. LM hinter Schulzendorfer Straße;Fennstraße;Nordwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36999384;52.54032182;07.03.06;;;
TE308;TEU00308_Det2;TE308_Det_HF3;1.00101E+14;1.00201E+14;Müllerstraße (Weddingplatz);(FR-Nordwest) zwischen Schulzendorfer Straße und Fennstraße, LM 9, 2. LM hinter Schulzendorfer Straße;Fennstraße;Nordwest;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.36999384;52.54032182;07.03.06;;;
TE309;TEU00309_Det0;TE309_Det_HF1;1.00101E+14;1.00201E+14;Müllerstraße (Weddingplatz);(FR-Südost) zwischen Fennstraße und Sellerstraße, LM 14, 2. LM hinter Fennstraße;Sellerstraße;Südost;HF_R;Hauptfahrbahn rechte Spur;13.36906149;52.54067377;07.03.06;;;
TE309;TEU00309_Det1;TE309_Det_HF2;1.00101E+14;1.00201E+14;Müllerstraße (Weddingplatz);(FR-Südost) zwischen Fennstraße und Sellerstraße, LM 14, 2. LM hinter Fennstraße;Sellerstraße;Südost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36906149;52.54067377;07.03.06;;;
TE309;TEU00309_Det2;TE309_Det_HF3;1.00101E+14;1.00201E+14;Müllerstraße (Weddingplatz);(FR-Südost) zwischen Fennstraße und Sellerstraße, LM 14, 2. LM hinter Fennstraße;Sellerstraße;Südost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.36906149;52.54067377;07.03.06;;;
TE312;TEU00312_Det0;TE312_Det_HF1;1.00101E+14;1.00201E+14;Baumschulenstraße;zwischen Sonnenallee und Königsheideweg,  LM 298 – 1. LM nach Kanalbrücke;Königsheideweg;Südwest;HF_R;;13.4786344;52.45865391;07.03.06;;;
TE313;TEU00312_Det1;TE313_Det_HF1;1.00101E+14;1.00201E+14;Baumschulenstraße;zwischen Königsheideweg und Sonnenallee, LM 298 – 1. LM nach Kanalbrücke;Forsthausallee;Nordost;HF_R;;13.47857886;52.45854208;07.03.06;;;
TE314;TEU00314_Det0;TE314_Det_HF1;1.00101E+14;1.00201E+14;Stubenrauchstraße;zwischen Kanalstraße und AS Stubenrauchstraße;AS Stubenrauchstraße;Nordost;HF_R;Hauptfahrbahn rechte Spur;13.49658683;52.43259199;08.03.06;;;
TE314;TEU00314_Det1;TE314_Det_HF2;1.00101E+14;1.00201E+14;Stubenrauchstraße;zwischen Kanalstraße und AS Stubenrauchstraße;AS Stubenrauchstraße;Nordost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.49658683;52.43259199;08.03.06;;;
TE320;TEU00320_Det0;TE320_Det_HF1;1.00101E+14;1.00201E+14;Falkenberger Chaussee;Brücke nach Pablo-Picasso-Straße;Wustrower Straße;Südwest;HF_R;Hauptfahrbahn rechte Spur;13.5122723;52.56605457;17.03.06;;;
TE320;TEU00320_Det1;TE320_Det_HF2;1.00101E+14;1.00201E+14;Falkenberger Chaussee;Brücke nach Pablo-Picasso-Straße;Wustrower Straße;Südwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.5122723;52.56605457;17.03.06;;;
TE322;TEU00322_Det0;TE322_Det_HF1;1.00101E+14;1.00201E+14;Kantstraße;zwischen Leibnitzstraße und Weimarer Straße, 2. LM vor Weimarer Straße;Krumme Straße;West;HF_R;Hauptfahrbahn rechte Spur;13.3117845;52.50645595;08.03.06;;X;Radspur
TE322;TEU00322_Det1;TE322_Det_HF2;1.00101E+14;1.00201E+14;Kantstraße;zwischen Leibnitzstraße und Weimarer Straße, 2. LM vor Weimarer Straße;Krumme Straße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.3117845;52.50645595;08.03.06;;;
TE323;TEU00323_Det0;TE323_Det_HF1;1.00101E+14;1.00201E+14;Kantstraße;zwischen Weimarer Straße und Leibnitzstraße;Leibnitzstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.31156808;52.506355;09.03.06;;X;Radspur
TE323;TEU00323_Det1;TE323_Det_HF2;1.00101E+14;1.00201E+14;Kantstraße;zwischen Weimarer Straße und Leibnitzstraße;Leibnitzstraße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.31156808;52.506355;09.03.06;;;
TE324;TEU00324_Det0;TE324_Det_HF2;1.00101E+14;1.00201E+14;Grabbeallee;zwischen Tschaikowskistraße und Pastor-Niemöller-Platz, 2. Mast nach Tschaikowskistraße;Pastor-Niemöller-Platz;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.39841485;52.57724622;11.03.06;;;
TE325;TEU00325_Det0;TE325_Det_HF2;1.00101E+14;1.00201E+14;Grabbeallee;zwischen Homeyerstraße und Pfeilstraße, 2. Mast nach Homeyerstraße;Heinrich-Mann-Straße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.39889111;52.57310721;11.03.06;;;
TE329;TEU00329_Det0;TE329_Det_HF1;1.00101E+14;1.00201E+14;Hermannstraße;zwischen Silbersteinstraße und Siegfriedstraße;Siegfriedstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.43174118;52.46693437;17.03.06;;X;Busspur
TE329;TEU00329_Det1;TE329_Det_HF2;1.00101E+14;1.00201E+14;Hermannstraße;zwischen Silbersteinstraße und Siegfriedstraße;Siegfriedstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.43174118;52.46693437;17.03.06;;;
TE330;TEU00330_Det0;TE330_Det_HF1;1.00101E+14;1.00201E+14;Hermannstraße;zwischen Siegfriedstraße und Silbersteinstraße, auf der Hermannbrücke;Silbersteinstraße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.43126876;52.46747659;17.03.06;;;
TE330;TEU00330_Det1;TE330_Det_HF2;1.00101E+14;1.00201E+14;Hermannstraße;zwischen Siegfriedstraße und Silbersteinstraße, auf der Hermannbrücke;Silbersteinstraße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.43126876;52.46747659;17.03.06;;;
TE332;TEU00332_Det0;TE332_Det_HF1;1.00101E+14;1.00201E+14;Brunnenstraße;zwischen Usedomer Straße und Stralsunder Straße;Bernauer Straße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.39447189;52.54012442;16.03.06;;;
TE332;TEU00332_Det1;TE332_Det_HF2;1.00101E+14;1.00201E+14;Brunnenstraße;zwischen Usedomer Straße und Stralsunder Straße;Bernauer Straße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.39447189;52.54012442;16.03.06;;;
TE333;TEU00333_Det0;TE333_Det_HF1;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Bissingzeile und Lützowstraße;Lützowstraße;Südwest;HF_R;Hauptfahrbahn rechte Spur;13.36668716;52.50426209;17.03.06;;;
TE333;TEU00333_Det1;TE333_Det_HF2;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Bissingzeile und Lützowstraße;Lützowstraße;Südwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36668716;52.50426209;17.03.06;;;
TE334;TEU00334_Det1;TE334_Det_HF1;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Lützowstraße und Bissingzeile;Schöneberger Ufer;Nordost;HF_R;Hauptfahrbahn rechte Spur;13.3666166;52.50401729;18.03.06;;;
TE334;TEU00334_Det2;TE334_Det_HF2;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Lützowstraße und Bissingzeile;Schöneberger Ufer;Nordost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.3666166;52.50401729;18.03.06;;;
TE335;TEU00335_Det0;TE335_Det_HF1;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Flottwellstraße und Köthener Straße;Köthener Brücke;Ost;HF_R;Hauptfahrbahn rechte Spur;13.37342706;52.50331881;10.03.06;;X;Radspur
TE335;TEU00335_Det1;TE335_Det_HF2;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Flottwellstraße und Köthener Straße;Köthener Brücke;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.37342706;52.50331881;10.03.06;;;
TE335;TEU00335_Det2;TE335_Det_HF3;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Flottwellstraße und Köthener Straße;Köthener Brücke;Ost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.37342706;52.50331881;10.03.06;;;
TE338;TEU00338_Det0;TE338_Det_Park;1.00101E+14;1.00201E+14;Altonaer Straße;zwischen Klopstockstraße und Großer Stern, LM 14, ca. 180 m vor Großer Stern;Großer Stern;Südost;Park;Parkspur;13.34656354;52.51593484;07.03.06;;;
TE338;TEU00338_Det1;TE338_Det_HF2;1.00101E+14;1.00201E+14;Altonaer Straße;zwischen Klopstockstraße und Großer Stern, LM 14, ca. 180 m vor Großer Stern;Großer Stern;Südost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34656354;52.51593484;07.03.06;;;
TE338;TEU00338_Det2;TE338_Det_HF3;1.00101E+14;1.00201E+14;Altonaer Straße;zwischen Klopstockstraße und Großer Stern, LM 14, ca. 180 m vor Großer Stern;Großer Stern;Südost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.34656354;52.51593484;07.03.06;;;
TE339;TEU00339_Det0;TE339_Det_HF1;1.00101E+14;1.00201E+14;Prinzenallee;zwischen Osloer Straße und Biesenthaler Straße, in Höhe Haus Nr. 22;Soldiner Straße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.38465351;52.556345;07.03.06;;;
TE339;TEU00339_Det1;TE339_Det_HF2;1.00101E+14;1.00201E+14;Prinzenallee;zwischen Osloer Straße und Biesenthaler Straße, in Höhe Haus Nr. 22;Soldiner Straße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38465351;52.556345;07.03.06;;;
TE340;TEU00340_Det0;TE340_Det_HF1;1.00101E+14;1.00201E+14;Prinzenallee;zwischen Biesenthaler Straße und Osloer Straße;Osloer Straße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.38528412;52.55742884;07.03.06;;;
TE340;TEU00340_Det1;TE340_Det_HF2;1.00101E+14;1.00201E+14;Prinzenallee;zwischen Biesenthaler Straße und Osloer Straße;Osloer Straße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38528412;52.55742884;07.03.06;;;
TE341;TEU00341_Det0;TE341_Det_HF1;1.00101E+14;1.00201E+14;Fennstraße;zwischen Heidestraße und Tegeler Straße, Ecke Tegeler Straße;Müllerstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.36151697;52.53779361;28.03.06;20.09.21;X;
TE341;TEU00341_Det1;TE341_Det_HF2;1.00101E+14;1.00201E+14;Fennstraße;zwischen Heidestraße und Tegeler Straße, Ecke Tegeler Straße;Müllerstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36151697;52.53779361;28.03.06;20.09.21;X;
TE342;TEU00342_Det0;TE342_Det_HF1;1.00101E+14;1.00201E+14;Fennstraße;zwischen Müllerstraße und Am Nordhafen;Perleberger Straße, LM 32;Süd;HF_R;Hauptfahrbahn rechte Spur;13.36507758;52.53957747;28.03.06;;;
TE342;TEU00342_Det1;TE342_Det_HF2;1.00101E+14;1.00201E+14;Fennstraße;zwischen Müllerstraße und Am Nordhafen;Perleberger Straße, LM 32;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36507758;52.53957747;28.03.06;;;
TE345;TEU00345_Det0;TE345_Det_HF1;1.00101E+14;1.00201E+14;Heinrich-Heine-Straße;zwischen Annenstraße und Köpenicker Straße;Köpenickerstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.41525702;52.50937395;09.03.06;;;
TE346;TEU00346_Det0;TE346_Det_HF1;1.00101E+14;1.00201E+14;Heinrich-Heine-Straße;zwischen Köpenicker Straße und Annenstraße;Annenstraße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.41543408;52.50971353;11.03.06;;;
TE347;TEU00347_Det0;TE347_Det_HF1;1.00101E+14;1.00201E+14;Prenzlauer Promenade;zwischen Zweigstraße und Thulestraße, vor Haus Nr. 161d;Thulestraße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.42843082;52.55868034;23.03.06;;;
TE347;TEU00347_Det1;TE347_Det_HF2;1.00101E+14;1.00201E+14;Prenzlauer Promenade;zwischen Zweigstraße und Thulestraße, vor Haus Nr. 161d;Thulestraße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.42843082;52.55868034;23.03.06;;;
TE348;TEU00348_Det0;TE348_Det_HF1;1.00101E+14;1.00201E+14;Tiergartenstraße;zwischen H.-v.-Karajan-Straße und Kemperplatz;Kemperplatz;Ost;HF_R;Hauptfahrbahn rechte Spur;13.36888026;52.51072166;21.03.06;;;
TE349;TEU00349_Det0;TE349_Det_Bus;1.00101E+14;1.00201E+14;Martin-Luther-Straße;zwischen Barbarossastraße und Traunsteiner Straße;Hohenstaufenstraße;Nord;BUS;Busspur;13.34531026;52.49261394;30.03.06;;;
TE350;TEU00349_Det1;TE350_Det_HF1;1.00101E+14;1.00201E+14;Martin-Luther-Straße;zwischen Barbarossastraße und Traunsteiner Straße;Hohenstaufenstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.34526793;52.49261383;30.03.06;;;
TE350;TEU00349_Det2;TE350_Det_HF2;1.00101E+14;1.00201E+14;Martin-Luther-Straße;zwischen Barbarossastraße und Traunsteiner Straße;Hohenstaufenstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34526793;52.49261383;30.03.06;;;
TE351;TEU00351_Det0;TE351_Det_AbL1;1.00101E+14;1.00201E+14;Grunerstraße;Tunneleinfahrt Unterführung Alexanderplatz, 2. LM vor S-Bahn-Brücke;Karl-Marx-Allee;Nordost;AbL_R;Ausfahrt links, rechte Spur;13.41321009;52.51960155;05.05.06;;;
TE351;TEU00351_Det1;TE351_Det_AbL2;1.00101E+14;1.00201E+14;Grunerstraße;Tunneleinfahrt Unterführung Alexanderplatz, 2. LM vor S-Bahn-Brücke;Karl-Marx-Allee;Nordost;AbL_2vR;Ausfahrt links, 2. Spur von rechts;13.41321009;52.51960155;05.05.06;;;
TE352;TEU00352_Det0;TE352_Det_HF1;1.00101E+14;1.00201E+14;Leipziger Straße;zwischen Friedrichstraße und Mauerstraße, am Balkon des NH-Hotels;Mauerstraße;West;HF_R;Hauptfahrbahn rechte Spur;13.38873502;52.51029773;25.05.06;;;
TE352;TEU00352_Det1;TE352_Det_HF2;1.00101E+14;1.00201E+14;Leipziger Straße;zwischen Friedrichstraße und Mauerstraße, am Balkon des NH-Hotels;Mauerstraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38873502;52.51029773;25.05.06;;;
TE353;TEU00353_Det0;TE353_Det_HF1;1.00101E+14;1.00201E+14;Leipziger Straße;zwischen Mauerstraße und Friedrichstraße, am LM 6, Gehweg vor EInfahrt Bulgarische Botschaft;Friedrichstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.38834798;52.51021537;06.05.06;;;
TE353;TEU00353_Det1;TE353_Det_HF2;1.00101E+14;1.00201E+14;Leipziger Straße;zwischen Mauerstraße und Friedrichstraße, am LM 6, Gehweg vor EInfahrt Bulgarische Botschaft;Friedrichstraße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38834798;52.51021537;06.05.06;;;
TE354;TEU00354_Det0;TE354_Det_HF1;1.00101E+14;1.00201E+14;Wilhelmstraße;zwischen Leipziger Straße und Niederkirchnerstraße, ca. 180 m hinter Leipziger Straße, LM nach Hofeingang Finanzministerium;Anhalter Straße;Südost;HF_R;Hauptfahrbahn rechte Spur;13.38480042;52.50873959;05.05.06;;;
TE355;TEU00355_Det0;TE355_Det_HF1;1.00101E+14;1.00201E+14;Invalidenstraße;zwischen Lesser-Ury-Weg und Claire-Waldoff-Promenade, unmittelbar hinter Einmündung Lesser-Ury-Weg;Alt-Moabit;Südwest;HF_R;Hauptfahrbahn rechte Spur;13.36277811;52.52445577;09.05.06;;;
TE356;TEU00351_Det2;TE356_Det_ZuL1;1.00101E+14;1.00201E+14;Grunerstraße;Tunneleinfahrt Unterführung Alexanderplatz, 2. LM vor S-Bahn-Brücke;Leipziger Straße;Südwest;ZuL_R;Zufahrt von Links, rechte Spur;13.41325065;52.51972244;05.05.06;;;
TE356;TEU00351_Det3;TE356_Det_ZuL2;1.00101E+14;1.00201E+14;Grunerstraße;Tunneleinfahrt Unterführung Alexanderplatz, 2. LM vor S-Bahn-Brücke;Leipziger Straße;Südwest;ZuL_2vR;Zufahrt von Links, 2. Spur von rechts;13.41325065;52.51972244;05.05.06;;;
TE357;TEU00354_Det1;TE357_Det_HF1;1.00101E+14;1.00201E+14;Wilhelmstraße;zwischen Zimmerstraße und Leipziger Straße, ca. 180 m nach Leipziger Straße, LM nach Hofeingang Finanzministerium;Leipziger Straße;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.38489405;52.50867253;05.05.06;;;
TE360;TEU00334_Det0;TE360_Det_Bus;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Lützowstraße und Bissingzeile;Schöneberger Ufer;Nordost;BUS_LKW;Bus- und LKW Spur;13.36666539;52.50399965;18.03.06;;;
TE365;TEU00365_Det0;TE365_Det_HF1;1.00101E+14;1.00201E+14;Französische Straße;zwischen Hedwigskirchgasse und Markgrafenstraße, in Höhe Haus 29;Charlottenstraße;West;HF_R;Hauptfahrbahn rechte Spur;13.39370072;52.51502877;21.12.06;;;
TE366;TEU00366_Det0;TE366_Det_HF1;1.00101E+14;1.00201E+14;Französische Straße;zwischen Markgrafenstraße und Hedwigskirchgasse, in Höhe Haus 27b;Kurstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.3936766;52.51499741;21.12.06;;;
TE367;TEU00367_Det0;TE367_Det_HF1;1.00101E+14;1.00201E+14;Gertraudenstraße;zwischen Getraudenbrücke und Fischerinsel, 200 m vor Ecke Breite Straße;Breitestraße;Nordost;HF_R;Hauptfahrbahn rechte Spur;13.40371076;52.51253529;21.12.06;;;
TE367;TEU00367_Det1;TE367_Det_HF2;1.00101E+14;1.00201E+14;Gertraudenstraße;zwischen Getraudenbrücke und Fischerinsel, 200 m vor Ecke Breite Straße;Breitestraße;Nordost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.40371076;52.51253529;21.12.06;;;
TE367;TEU00367_Det2;TE367_Det_HF3;1.00101E+14;1.00201E+14;Gertraudenstraße;zwischen Getraudenbrücke und Fischerinsel, 200 m vor Ecke Breite Straße;Breitestraße;Nordost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.40371076;52.51253529;21.12.06;;;
TE368;TEU00368_Det0;TE368_Det_HF1;1.00101E+14;1.00201E+14;Gertraudenstraße;zwischen Brüderstraße und Kleine Getraudenstraße, 70 m nach Einmündung Brüderstraße;Kurstraße;Südwest;HF_R;Hauptfahrbahn rechte Spur;13.40379339;52.51276325;22.12.06;;;
